"","id","firstname","surname","bornCountryCode","diedCountryCode","gender","year","category","motivation"
"832",539,"Menachem","Begin","BY","IL","male",1978,"peace",""
"833",529,"Willy","Brandt","DE","DE","male",1971,"peace",""
"834",528,"Norman E.","Borlaug","US","US","male",1970,"peace",""
"835",538,"Mohamed Anwar","al-Sadat","EG","EG","male",1978,"peace",""
"836",534,"Andrei Dmitrievich","Sakharov","RU","RU","male",1975,"peace",""
"837",530,"Henry A.","Kissinger","DE","","male",1973,"peace",""
"838",548,"Elie","Wiesel","RO","US","male",1986,"peace",""
"839",524,"Martin Luther","King Jr.","US","US","male",1964,"peace",""
"846",463,"Fr_d_ric","Passy","FR","FR","male",1901,"peace",""
"847",466,"William Randal","Cremer","GB","GB","male",1903,"peace",""
"848",462,"Jean Henry","Dunant","CH","CH","male",1901,"peace",""
"849",475,"Auguste Marie François","Beernaert","BE","CH","male",1909,"peace",""
"850",464,"Älie","Ducommun","CH","CH","male",1902,"peace",""
"851",471,"Ernesto Teodoro","Moneta","IT","IT","male",1907,"peace",""
"852",474,"Fredrik","Bajer","DK","DK","male",1908,"peace",""
"853",478,"Tobias Michael Carel","Asser","NL","NL","male",1911,"peace",""
"854",492,"Ferdinand","Buisson","FR","FR","male",1927,"peace",""
"855",465,"Charles Albert","Gobat","CH","CH","male",1902,"peace",""
"856",473,"Klas Pontus","Arnoldson","SE","SE","male",1908,"peace",""
"857",480,"Elihu","Root","US","US","male",1912,"peace",""
"858",484,"L_on Victor Auguste","Bourgeois","FR","FR","male",1920,"peace",""
"859",476,"Paul Henri Benjamin Balluet","d'Estournelles de Constant, Baron de Constant de Rebecque","FR","FR","male",1909,"peace",""
"860",481,"Henri","La Fontaine","BE","BE","male",1913,"peace",""
"861",494,"Frank Billings","Kellogg","US","US","male",1929,"peace",""
"862",483,"Thomas Woodrow","Wilson","US","US","male",1919,"peace",""
"863",493,"Ludwig","Quidde","DE","CH","male",1927,"peace",""
"864",470,"Theodore","Roosevelt","US","US","male",1906,"peace",""
"865",485,"Karl Hjalmar","Branting","SE","SE","male",1921,"peace",""
"866",487,"Fridtjof","Nansen","NO","NO","male",1922,"peace",""
"867",490,"Aristide","Briand","FR","FR","male",1926,"peace",""
"868",499,"Arthur","Henderson","GB","GB","male",1934,"peace",""
"869",488,"Sir Austen","Chamberlain","GB","GB","male",1925,"peace",""
"870",502,"Cecil of Chelwood, Viscount","(Lord Edgar Algernon Robert Gascoyne Cecil)","GB","GB","male",1937,"peace",""
"871",479,"Alfred Hermann","Fried","AT","AT","male",1911,"peace",""
"872",507,"John Raleigh","Mott","US","US","male",1946,"peace",""
"873",489,"Charles Gates","Dawes","US","US","male",1925,"peace",""
"874",495,"Lars Olof Jonathan (Nathan)","S_derblom","SE","SE","male",1930,"peace",""
"875",486,"Christian Lous","Lange","NO","NO","male",1921,"peace",""
"876",505,"Cordell","Hull","US","US","male",1945,"peace",""
"877",498,"Sir Norman","Angell (Ralph Lane)","GB","GB","male",1933,"peace",""
"878",513,"Albert","Schweitzer","FR","GA","male",1952,"peace",""
"879",491,"Gustav","Stresemann","DE","DE","male",1926,"peace",""
"880",501,"Carlos","Saavedra Lamas","AR","AR","male",1936,"peace",""
"881",512,"L_on","Jouhaux","FR","FR","male",1951,"peace",""
"882",510,"Lord (John)","Boyd Orr of Brechin","GB","GB","male",1949,"peace",""
"883",514,"George Catlett","Marshall","US","US","male",1953,"peace",""
"884",526,"Ren_","Cassin","FR","FR","male",1968,"peace",""
"885",500,"Carl","von Ossietzky","DE","DE","male",1935,"peace",""
"886",518,"Philip J.","Noel-Baker","GB","GB","male",1959,"peace",""
"887",516,"Lester Bowles","Pearson","CA","CA","male",1957,"peace",""
"888",519,"Albert John","Lutuli","ZW","ZA","male",1960,"peace",""
